Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2024-09-02,526.438720703125,59112.48046875,2538.187255859375,0.5675870180130005,529.0226440429688,59403.0703125,2563.0859375,0.5682830214500427,502.1722717285156,57136.02734375,2426.095947265625,0.5454620122909546,512.59521484375,57326.96875,2427.973388671875,0.5479859709739685,1653356892,27036454524,12520444224,833537275
2024-09-03,518.6689453125,57431.0234375,2420.603759765625,0.5573909878730774,537.9566650390625,59815.05859375,2552.802734375,0.572052001953125,518.6689453125,57425.16796875,2419.875244140625,0.5573909878730774,526.438720703125,59106.19140625,2538.16064453125,0.5675879716873169,1559458476,26666961053,11406800197,814841749
2024-09-04,507.82049560546875,57971.5390625,2448.97705078125,0.5581759810447693,523.4694213867188,58511.5703125,2488.91650390625,0.5644980072975159,496.4385070800781,55673.1640625,2313.26513671875,0.5398920178413391,518.637939453125,57430.34765625,2420.1923828125,0.5573980212211609,1898187560,35627680312,16709600747,1106776733
2024-09-05,502.0693664550781,56160.48828125,2367.737548828125,0.5441960096359253,512.6257934570312,58300.58203125,2465.38525390625,0.559436023235321,497.34918212890625,55712.453125,2348.86328125,0.5413479804992676,507.82049560546875,57971.703125,2448.98681640625,0.5581769943237305,1468645986,31030280656,13632325040,894618427
2024-09-06,486.9027404785156,53948.75390625,2223.87646484375,0.5213469862937927,508.82012939453125,56976.109375,2406.511962890625,0.5470010042190552,473.1689147949219,52598.69921875,2150.86328125,0.5058959722518921,502.0693664550781,56160.19140625,2367.700927734375,0.5441949963569641,1860035342,49361693566,25825618367,1511246618
2024-09-07,493.22613525390625,54139.6875,2274.107177734375,0.5250920057296753,499.10577392578125,54838.14453125,2310.19482421875,0.5327169895172119,483.2615966796875,53740.0703125,2222.100830078125,0.5200350284576416,486.9027404785156,53949.0859375,2223.92919921875,0.5213479995727539,1358748616,19061486526,11124608320,560729553
2024-09-08,503.0001525878906,54841.56640625,2297.29296875,0.5292909741401672,506.42510986328125,55300.859375,2332.359375,0.5310080051422119,491.0293273925781,53653.7578125,2243.911376953125,0.5217859745025635,493.22613525390625,54147.93359375,2274.437744140625,0.5250930190086365,1378399660,18268287531,10718443487,509773155
2024-09-09,518.5453491210938,57019.53515625,2358.482177734375,0.5396379828453064,524.6112670898438,58041.125,2379.78662109375,0.5422049760818481,501.9822082519531,54598.43359375,2274.115478515625,0.527525007724762,503.0001525878906,54851.88671875,2297.896240234375,0.5293099880218506,1602303180,34618096173,15887712451,829101046
2024-09-10,517.4838256835938,57648.7109375,2389.5810546875,0.5410779714584351,523.913818359375,58029.9765625,2398.50390625,0.5426139831542969,514.0165405273438,56419.4140625,2323.07177734375,0.5339620113372803,518.5453491210938,57020.09765625,2358.497802734375,0.5396329760551453,1461007853,28857630507,12795818970,704956463
2024-09-11,530.1940307617188,57343.171875,2339.841552734375,0.5353119969367981,534.5135498046875,57991.3203125,2389.71826171875,0.5410810112953186,507.2425231933594,55567.33984375,2279.0537109375,0.5239289999008179,517.4838256835938,57650.2890625,2389.603759765625,0.5410770177841187,1629703281,37049062672,15355180967,894903276
2024-09-12,544.3037719726562,58127.01171875,2361.78173828125,0.5625759959220886,547.791748046875,58534.359375,2390.186767578125,0.5809379816055298,530.1493530273438,57330.1015625,2316.15771484375,0.5340740084648132,530.1940307617188,57343.171875,2339.8408203125,0.5353059768676758,1725751181,33835707949,12162634681,1649796650
2024-09-13,557.01806640625,60571.30078125,2441.607177734375,0.5731490254402161,559.5098876953125,60648.0234375,2462.802978515625,0.5745009779930115,539.0565795898438,57650.11328125,2338.14404296875,0.5564290285110474,544.3037719726562,58130.32421875,2361.740966796875,0.5625759959220886,1745545933,32490528356,13759640866,1172399876
2024-09-14,553.5650634765625,60005.12109375,2418.595703125,0.5961989760398865,559.3895263671875,60656.72265625,2442.632080078125,0.5985770225524902,548.8692016601562,59517.8828125,2386.979736328125,0.5711680054664612,557.01806640625,60569.1171875,2441.580810546875,0.5731490254402161,1412065214,16428405496,8170291680,1163728418
2024-09-15,553.9722900390625,59182.8359375,2320.897216796875,0.5709750056266785,561.5770874023438,60381.91796875,2430.38330078125,0.596215009689331,552.3637084960938,58696.30859375,2286.628173828125,0.5705530047416687,553.5650634765625,60000.7265625,2418.26611328125,0.5961989760398865,1565883242,18120960867,10155470375,804536339
2024-09-16,533.80908203125,58192.5078125,2295.28369140625,0.585407018661499,554.7008666992188,59205.51171875,2334.789794921875,0.5898429751396179,527.4401245117188,57501.33984375,2253.715087890625,0.5607219934463501,553.9722900390625,59185.2265625,2320.89453125,0.5709750056266785,1805132571,32032822113,16819033263,1261024893
2024-09-17,546.0135498046875,60308.5390625,2341.707763671875,0.5845019817352295,552.5006103515625,61316.08984375,2392.149169921875,0.5932450294494629,529.4241333007812,57628.0703125,2263.79296875,0.5793399810791016,533.8087158203125,58192.5078125,2295.284423828125,0.5854169726371765,1617928146,38075570118,15356783863,1006340430
2024-09-18,559.0445556640625,61649.6796875,2369.72900390625,0.585250973701477,559.0445556640625,61664.06640625,2369.72900390625,0.5854700207710266,537.5084228515625,59218.25390625,2278.66455078125,0.5630810260772705,546.0135498046875,60309.0,2341.73291015625,0.5845010280609131,1657679444,40990702891,18159056422,1185142249
2024-09-19,566.2235107421875,62940.45703125,2464.752197265625,0.5873709917068481,571.718994140625,63872.44140625,2492.20458984375,0.5940539836883545,553.5143432617188,61609.8671875,2369.374755859375,0.5818989872932434,559.0445556640625,61651.15625,2369.374755859375,0.5852479934692383,1859308230,42710252573,18437147349,1232042101
2024-09-20,568.5850830078125,63192.9765625,2561.072021484375,0.5851709842681885,576.9052734375,64119.53125,2571.99267578125,0.5921419858932495,559.6436157226562,62364.60546875,2439.3779296875,0.5769529938697815,566.2235107421875,62941.42578125,2464.7822265625,0.5873780250549316,1821452417,35177164222,19112788620,1225009128
2024-09-21,589.0379638671875,63394.83984375,2615.857177734375,0.5981410145759583,590.0252685546875,63543.359375,2621.62255859375,0.6099920272827148,566.8111572265625,62783.10546875,2530.837890625,0.5805680155754089,568.576416015625,63184.33984375,2560.879638671875,0.5851699709892273,1694887390,14408616220,10797825021,952605938
2024-09-22,588.0869140625,63648.7109375,2582.862548828125,0.5876209735870361,593.9545288085938,63993.421875,2632.039306640625,0.6041049957275391,577.45263671875,62440.7265625,2528.522216796875,0.5795789957046509,589.0379638671875,63396.8046875,2615.84814453125,0.5981460213661194,1680179600,20183348802,13180663011,886494819
2024-09-23,604.3660278320312,63329.80078125,2648.54638671875,0.5850650072097778,615.7206420898438,64733.55859375,2701.677734375,0.5952360033988953,585.5076293945312,62628.078125,2541.910400390625,0.5815010070800781,588.0869140625,63643.1015625,2582.77490234375,0.5876209735870361,2189508231,31400285425,19912841456,998093828
2024-09-24,606.5230712890625,64301.96875,2654.35498046875,0.591543972492218,612.6076049804688,64695.21484375,2671.27587890625,0.5923969745635986,600.2676391601562,62737.41796875,2593.152099609375,0.5819360017776489,604.3660278320312,63326.83984375,2648.482177734375,0.5850639939308167,1904808937,29938335243,16658812503,988961520
2024-09-25,587.3525390625,63143.14453125,2579.388671875,0.5835409760475159,607.762939453125,64804.50390625,2672.4619140625,0.5948659777641296,584.8588256835938,62945.375,2557.724365234375,0.5829899907112122,606.5230712890625,64302.58984375,2654.361572265625,0.5915449857711792,1744393946,25078377700,14119729962,995515964
2024-09-26,596.7769165039062,65181.01953125,2632.199951171875,0.5904210209846497,608.8541870117188,65790.796875,2665.99267578125,0.5959879755973816,581.2283325195312,62669.26953125,2559.954345703125,0.5768849849700928,587.3513793945312,63138.546875,2579.217529296875,0.5835440158843994,2081857126,36873129847,17336033595,1212544781
2024-09-27,607.8670043945312,65790.6640625,2695.900634765625,0.5889269709587097,614.4735107421875,66480.6953125,2728.067626953125,0.597025990486145,596.5009765625,64852.9921875,2616.950927734375,0.5832899808883667,596.7769165039062,65180.6640625,2632.241943359375,0.5904240012168884,2144197609,32058813449,17023020294,1236838134
2024-09-28,601.5671997070312,65887.6484375,2677.5390625,0.6148009896278381,617.3323974609375,66255.53125,2704.9287109375,0.6256269812583923,595.207763671875,65458.03515625,2652.25048828125,0.5865489840507507,607.8670043945312,65792.1796875,2695.81591796875,0.5889350175857544,1858159482,15243637984,10252590559,2222346896
2024-09-29,596.4111938476562,65635.3046875,2659.346923828125,0.6419469714164734,602.660400390625,66069.34375,2683.44580078125,0.6622059941291809,593.0492553710938,65450.015625,2635.5849609375,0.608814001083374,601.5671997070312,65888.8984375,2677.628662109375,0.614799976348877,1649655134,14788214575,11126215671,2225645563
2024-09-30,567.2600708007812,63329.5,2603.062744140625,0.6114919781684875,596.4414672851562,65635.0546875,2662.489013671875,0.6524109840393066,564.6533203125,62873.6171875,2576.97607421875,0.6109510064125061,596.4111938476562,65634.65625,2659.292724609375,0.6419450044631958,1978021598,37112957475,17826446789,2051368592
2024-10-01,547.9971313476562,60837.0078125,2448.921142578125,0.5975300073623657,582.4347534179688,64110.98046875,2657.615478515625,0.6335890293121338,538.4796142578125,60189.27734375,2415.07861328125,0.5842750072479248,567.2600708007812,63335.60546875,2603.26416015625,0.6114919781684875,2124076272,50220923500,25482371785,2724318278
2024-10-02,542.7123413085938,60632.78515625,2365.231689453125,0.5398309826850891,557.9986572265625,62357.6875,2498.121337890625,0.6057800054550171,536.1533203125,59996.94921875,2354.539306640625,0.5307019948959351,547.9971313476562,60836.32421875,2448.877197265625,0.5975189805030823,1821113448,40762722398,20148256472,2624852688
2024-10-03,544.4249877929688,60759.40234375,2349.791259765625,0.5219529867172241,550.507568359375,61469.0390625,2402.862548828125,0.5435670018196106,535.380615234375,59878.8046875,2311.02783203125,0.5100859999656677,542.7123413085938,60632.484375,2365.213623046875,0.5398190021514893,1611934612,36106447279,18051447791,2329769451
2024-10-04,555.3842163085938,62067.4765625,2414.7939453125,0.5343409776687622,557.4121704101562,62465.9921875,2440.242431640625,0.5383750200271606,542.2801513671875,60459.94140625,2339.870849609375,0.5157279968261719,544.4249877929688,60754.625,2349.73291015625,0.5219529867172241,1518084330,29585472513,14879264082,1408313543
2024-10-05,563.2091674804688,62089.94921875,2415.6318359375,0.5294960141181946,564.8151245117188,62371.0234375,2427.517578125,0.5348529815673828,552.3409423828125,61689.58203125,2390.844482421875,0.5268970131874084,555.3842163085938,62067.609375,2414.84716796875,0.5343170166015625,1426434745,13305410749,8152969183,685609430
2024-10-06,570.542724609375,62818.953125,2439.957763671875,0.5335919857025146,571.430419921875,62959.5703125,2456.630615234375,0.5367090106010437,561.5877685546875,61833.1484375,2407.099365234375,0.5284919738769531,563.2091674804688,62084.98828125,2415.53173828125,0.5294970273971558,1416593714,14776233667,8458690205,595405724
2024-10-07,564.1497192382812,62236.66015625,2421.796630859375,0.5299339890480042,580.9834594726562,64443.70703125,2520.40625,0.5453609824180603,564.1204223632812,62152.55078125,2405.13427734375,0.5297880172729492,570.542724609375,62819.109375,2439.94482421875,0.5335919857025146,1703177011,34253562610,17414044416,1192453387
2024-10-08,580.4038696289062,62131.96875,2439.8408203125,0.5308679938316345,585.9742431640625,63174.3046875,2464.12744140625,0.5341200232505798,560.2928466796875,61843.5625,2400.5107421875,0.5216370224952698,564.1497192382812,62221.64453125,2421.98095703125,0.529932975769043,2143563900,28134475157,14067361080,906939733
2024-10-09,570.2771606445312,60582.1015625,2368.283447265625,0.5243319869041443,585.0736694335938,62508.8359375,2470.9130859375,0.534063994884491,567.143798828125,60314.61328125,2350.946533203125,0.5218610167503357,580.4038696289062,62131.7265625,2439.840087890625,0.5308550000190735,1913652029,27670982363,14954047093,858437665
2024-10-10,562.7257690429688,60274.5,2383.85791015625,0.529977023601532,572.0607299804688,61236.72265625,2417.2880859375,0.5432389974594116,551.783203125,58895.20703125,2329.78466796875,0.5227530002593994,570.27685546875,60581.9296875,2368.273193359375,0.524321973323822,1559089785,30452813570,15327769940,1260651129
2024-10-11,572.8572387695312,62445.08984375,2436.513427734375,0.5382969975471497,577.1348266601562,63400.87109375,2470.395751953125,0.5416160225868225,560.0671997070312,60046.125,2380.504638671875,0.5295869708061218,562.7257690429688,60275.4609375,2383.940185546875,0.5299800038337708,1622508791,30327141594,13489061564,924108714
2024-10-12,576.4497680664062,63193.0234375,2476.523193359375,0.5395600199699402,578.7108154296875,63448.78515625,2488.23779296875,0.542464017868042,572.8572387695312,62443.26953125,2434.202880859375,0.5357319712638855,572.8572387695312,62444.6171875,2436.515625,0.5382949709892273,1482994534,16744110886,9372169184,569251511
2024-10-13,571.8217163085938,62851.375,2467.677001953125,0.5315399765968323,578.0640258789062,63272.65234375,2484.12939453125,0.539563000202179,565.1304931640625,62035.63671875,2436.9697265625,0.525704026222229,576.4497680664062,63192.9453125,2476.520263671875,0.539559006690979,1472484694,18177529690,9189490605,615540884
2024-10-14,588.9004516601562,66046.125,2628.89990234375,0.5480210185050964,591.4108276367188,66482.4921875,2652.8818359375,0.5511299967765808,569.9707641601562,62442.15234375,2443.552978515625,0.5284069776535034,571.8217163085938,62848.3984375,2467.6474609375,0.5315409898757935,1825783992,43706958056,21434687898,1075594127
2024-10-15,594.189208984375,67041.109375,2606.02197265625,0.5414519906044006,598.8892822265625,67881.6796875,2685.166748046875,0.5545179843902588,578.4895629882812,64809.1953125,2537.94091796875,0.5326679944992065,588.9004516601562,66050.3671875,2629.017578125,0.5480210185050964,2040945899,48863870879,22003780898,1286412941
2024-10-16,600.8178100585938,67612.71875,2611.10205078125,0.5480449795722961,605.1041870117188,68375.2890625,2644.854248046875,0.5531389713287354,589.9337768554688,66758.7265625,2589.60693359375,0.5379649996757507,594.189208984375,67042.4609375,2606.01953125,0.5414530038833618,1918592073,38195189534,17012396419,1085371530
2024-10-17,592.0396118164062,67399.8359375,2604.2734375,0.5436580181121826,605.8289794921875,67912.2109375,2646.8740234375,0.5641160011291504,585.7150268554688,66647.390625,2577.305908203125,0.5428529977798462,600.8178100585938,67617.078125,2611.192138671875,0.5480480194091797,1739191571,32790898511,15150712321,1406187768
2024-10-18,599.364990234375,68418.7890625,2641.55224609375,0.5465409755706787,602.1707153320312,68969.75,2674.371826171875,0.5523849725723267,591.6998291015625,67177.8203125,2595.958984375,0.5404959917068481,592.0396118164062,67419.109375,2604.814453125,0.5436599850654602,1638190792,36857165014,17043738652,1042238395
2024-10-19,597.9749145507812,68362.734375,2648.656982421875,0.5442569851875305,600.9993286132812,68668.0078125,2661.872802734375,0.5495190024375916,595.72705078125,68024.640625,2631.656982421875,0.5410929918289185,599.364990234375,68418.9765625,2641.48828125,0.5465409755706787,1432675869,14443497908,8557834553,603883719
2024-10-20,605.517822265625,69001.703125,2746.364013671875,0.547652006149292,606.3153686523438,69359.0078125,2756.436767578125,0.5480319857597351,593.7393188476562,68105.71875,2635.94580078125,0.537676990032196,597.9749145507812,68364.1796875,2648.665771484375,0.5442420244216919,1608355248,18975847518,14559296242,692297811
2024-10-21,598.8175659179688,67367.8515625,2665.712158203125,0.5448629856109619,610.9203491210938,69462.734375,2765.549560546875,0.5594419836997986,591.6964721679688,66829.8515625,2655.29443359375,0.541566014289856,605.517822265625,69002.0,2746.3056640625,0.547639012336731,1917193200,37498611780,17328615363,1319986738
2024-10-22,593.3606567382812,67361.40625,2620.197509765625,0.5333790183067322,599.5232543945312,67801.578125,2669.7900390625,0.5488110184669495,587.2017211914062,66581.3671875,2605.61865234375,0.5302609801292419,598.8175659179688,67360.703125,2665.65673828125,0.5448629856109619,1739710555,31808472566,15541911074,1120439497
2024-10-23,582.473388671875,66432.1953125,2509.098876953125,0.525210976600647,593.810791015625,67402.7421875,2624.450439453125,0.5335379838943481,573.0883178710938,65188.03515625,2457.169921875,0.5128089785575867,593.3606567382812,67362.375,2620.088623046875,0.533378005027771,1719055847,32263980353,17876984551,982705775
2024-10-24,594.15478515625,68161.0546875,2534.49853515625,0.5317609906196594,597.5253295898438,68798.9609375,2559.1513671875,0.5332859754562378,583.0283813476562,66454.1015625,2506.722900390625,0.5244929790496826,584.6485595703125,66653.703125,2523.60693359375,0.5256209969520569,1595144217,31414428647,16128627601,895039741
2024-10-25,574.2536010742188,66642.4140625,2435.93408203125,0.5019189715385437,596.9539794921875,68722.15625,2563.734130859375,0.5317639708518982,567.056884765625,65521.79296875,2381.45068359375,0.4935849905014038,594.15478515625,68165.296875,2534.454833984375,0.5317609906196594,1712373877,41469984306,22560233078,1357198783
2024-10-26,582.8060913085938,67014.6953125,2479.603271484375,0.5127609968185425,586.1702270507812,67317.921875,2503.23046875,0.5144050121307373,571.3250122070312,66360.59375,2427.46142578125,0.49968498945236206,574.2536010742188,66628.734375,2436.050048828125,0.5019170045852661,1433826425,19588098156,13597102184,703691734
2024-10-27,588.7158203125,67929.296875,2505.940673828125,0.516381025314331,590.1192626953125,68221.3125,2523.17138671875,0.5171440243721008,581.2571411132812,66847.2265625,2462.27197265625,0.5106250047683716,582.8060913085938,67023.4765625,2479.93701171875,0.5127599835395813,1402058513,16721307878,9801434566,509849012
2024-10-28,600.5960693359375,69907.7578125,2565.34814453125,0.5192270278930664,603.7217407226562,70212.265625,2587.43017578125,0.5208380222320557,585.1207885742188,67535.1328125,2470.268310546875,0.511381983757019,588.7158203125,67922.671875,2505.590576171875,0.516381025314331,1671332663,38799856657,18971841402,837346671
2024-10-29,605.6682739257812,72720.4921875,2637.95751953125,0.5279160141944885,611.781494140625,73577.2109375,2680.054443359375,0.5303099751472473,599.9456787109375,69729.9140625,2560.15380859375,0.5184659957885742,600.5960693359375,69910.046875,2565.41796875,0.5192260146141052,1886358424,58541874402,22185845095,1076280681
2024-10-30,595.7278442382812,72339.5390625,2657.37255859375,0.5229740142822266,606.065185546875,72905.296875,2720.271484375,0.5280550122261047,594.447509765625,71411.734375,2600.609619140625,0.5195879936218262,605.6682739257812,72715.3671875,2637.64013671875,0.5279189944267273,1662620787,40646637831,22382690746,900858937
2024-10-31,576.0344848632812,70215.1875,2515.79931640625,0.5092369914054871,596.06884765625,72662.3125,2667.5595703125,0.5233500003814697,571.4256591796875,69590.5,2501.572265625,0.5038999915122986,595.7278442382812,72335.046875,2657.213134765625,0.5229740142822266,1810695051,40627912076,19760409505,1015745412
2024-11-01,572.7622680664062,69482.46875,2511.885498046875,0.5128679871559143,584.7971801757812,71559.015625,2583.777099609375,0.5233510136604309,568.1642456054688,68779.703125,2467.8193359375,0.5046079754829407,576.0344848632812,70216.8984375,2515.870361328125,0.5092369914054871,1708220753,49989795365,20215438328,1284409586
2024-11-02,568.0368041992188,69289.2734375,2491.068603515625,0.509850025177002,576.4204711914062,69867.3515625,2522.360595703125,0.515749990940094,562.9451293945312,69033.71875,2471.95556640625,0.5079740285873413,572.7622680664062,69486.0234375,2512.208251953125,0.5128679871559143,1427236241,18184612091,9639457439,527041359
2024-11-03,557.6416015625,68741.1171875,2456.42529296875,0.5029309988021851,569.0484619140625,69361.65625,2495.4365234375,0.510748028755188,547.816650390625,67482.5234375,2411.3984375,0.49365198612213135,568.0368041992188,69296.3828125,2491.094482421875,0.5098519921302795,1584005358,34868307655,15667779706,940842891
2024-11-04,552.0711059570312,67811.5078125,2397.0263671875,0.5032259821891785,564.1986083984375,69433.1796875,2488.350341796875,0.5138319730758667,543.9083251953125,66803.6484375,2359.578125,0.49678799510002136,557.6416015625,68742.1328125,2456.09521484375,0.5029309988021851,1580672363,41184819348,17110200696,1025432948
2024-11-05,563.612060546875,69359.5625,2422.650634765625,0.5140290260314941,571.9705200195312,70522.7890625,2478.618896484375,0.518310010433197,551.2522583007812,67458.8671875,2380.601318359375,0.5020220279693604,552.0711059570312,67811.171875,2397.036376953125,0.5032259821891785,1513727150,46046889204,17894057485,1027346174
2024-11-06,591.9952392578125,75639.078125,2724.169189453125,0.5424270033836365,594.8584594726562,76460.15625,2743.964111328125,0.5465790033340454,563.284912109375,69322.03125,2421.81298828125,0.5140290260314941,563.612060546875,69358.5,2422.539306640625,0.5140290260314941,2342544855,118592653963,41887574364,2211008426
2024-11-07,598.4359130859375,75904.859375,2895.58544921875,0.5547320246696472,610.3167114257812,76943.1171875,2918.744384765625,0.5738679766654968,588.6566162109375,74480.421875,2701.5908203125,0.5384250283241272,591.9952392578125,75637.0859375,2724.005859375,0.5424270033836365,1970633102,63467654989,35352318438,1889112043
2024-11-08,597.9484252929688,76545.4765625,2962.296630859375,0.554078996181488,605.9241333007812,77252.75,2983.744873046875,0.5596889853477478,589.5486450195312,75648.7421875,2889.484375,0.5430240035057068,598.4359130859375,75902.8359375,2895.597900390625,0.5547320246696472,1878681588,55176858003,32303261101,1498480370
2024-11-09,624.3746948242188,76778.8671875,3131.14453125,0.559486985206604,637.8369750976562,76932.765625,3156.3662109375,0.5613809823989868,597.845703125,75773.7890625,2957.182373046875,0.5451040267944336,597.9484252929688,76556.1875,2962.791015625,0.554078996181488,2739276599,29009480361,29210133088,1238578019
2024-11-10,628.302490234375,80474.1875,3191.331298828125,0.589381992816925,643.664306640625,81474.421875,3249.9140625,0.6160420179367065,613.567138671875,76565.4296875,3073.248779296875,0.5562000274658203,624.3746948242188,76775.546875,3130.729248046875,0.559486985206604,2965668641,82570594495,47418730187,4198897125
2024-11-11,661.88720703125,88701.484375,3374.81298828125,0.6204670071601868,664.1434936523438,89604.5,3389.529296875,0.6307060122489929,614.0211791992188,80283.25,3109.76953125,0.5720239877700806,628.302490234375,80471.4140625,3191.656982421875,0.589381992816925,3375111971,117966845037,55417771668,4066959667
2024-11-12,627.0038452148438,87955.8125,3246.25732421875,0.7076990008354187,666.9176025390625,89956.8828125,3444.154052734375,0.7353529930114746,613.6227416992188,85155.109375,3211.198486328125,0.599107027053833,661.8871459960938,88705.5625,3375.15478515625,0.6204670071601868,3603680244,133673285375,56686078066,11156505329
2024-11-13,621.0003051757812,90584.1640625,3192.595947265625,0.6902880072593689,638.8924560546875,93434.3515625,3337.877197265625,0.7435349822044373,600.5243530273438,86256.9296875,3121.666015625,0.6425909996032715,627.0038452148438,87929.96875,3244.543212890625,0.7076359987258911,3294001434,123559027869,52010205682,7773620799
2024-11-14,621.6801147460938,87250.4296875,3058.94873046875,0.7730069756507874,659.531982421875,91765.21875,3240.270751953125,0.8452110290527344,612.5340576171875,86682.8125,3032.971923828125,0.6844170093536377,621.0,90574.8828125,3192.5205078125,0.6902880072593689,3392713356,87616705248,35743352141,9458526339
2024-11-15,618.866455078125,91066.0078125,3103.04052734375,0.8920909762382507,628.1688842773438,91868.7421875,3130.703857421875,0.9248210191726685,604.2251586914062,87124.8984375,3016.14404296875,0.7725790143013,621.6801147460938,87284.1796875,3059.526123046875,0.7730079889297485,2547491086,78243109518,32701369872,11738281623
2024-11-16,622.3731689453125,90558.4765625,3133.27392578125,1.119089961051941,633.4874877929688,91763.9453125,3218.089599609375,1.2567440271377563,617.8651733398438,90094.2265625,3073.286376953125,0.8799239993095398,618.98779296875,91064.3671875,3089.739990234375,0.8920919895172119,2115528251,44333192814,26650658846,22568823580
2024-11-17,618.4000854492188,89845.8515625,3075.66162109375,1.0543349981307983,646.4497680664062,91433.0390625,3160.152587890625,1.1545950174331665,606.1865234375,88741.6640625,3039.246826171875,1.0054630041122437,622.3731689453125,90558.4609375,3133.306640625,1.119088053703308,2452647630,46350159305,28348163224,12066098151
2024-11-18,619.4354858398438,90542.640625,3207.8564453125,1.1179360151290894,629.09716796875,92596.7890625,3225.130615234375,1.1833419799804688,613.0554809570312,89393.59375,3052.4912109375,1.0543140172958374,618.4000854492188,89843.71875,3075.722900390625,1.0543440580368042,2284855769,75535775084,35445557613,9978319005
2024-11-19,615.9874267578125,92343.7890625,3111.384033203125,1.1019469499588013,621.5847778320312,94002.8671875,3222.00439453125,1.1457940340042114,606.5615844726562,90426.984375,3070.36279296875,1.0738270282745361,619.4354858398438,90536.8125,3208.25048828125,1.1178940534591675,2075194269,74521048295,29823634432,5884163705
2024-11-20,606.1174926757812,94339.4921875,3072.18798828125,1.102301001548767,620.4660034179688,94902.0234375,3159.949462890625,1.146636962890625,600.7662353515625,91619.5,3032.603271484375,1.0637480020523071,615.9874267578125,92341.890625,3111.116943359375,1.101943016052246,2115915285,71730956426,29785491216,6409028714
2024-11-21,622.8263549804688,98504.7265625,3361.053955078125,1.2503520250320435,629.3636474609375,99014.21875,3388.54296875,1.25177001953125,594.548095703125,94132.6015625,3035.8466796875,1.0820939540863037,606.1171264648438,94334.640625,3072.05517578125,1.1023050546646118,2698689844,106024505582,51619069348,10451562188
2024-11-22,633.513427734375,98997.6640625,3331.600830078125,1.4690190553665161,639.73193359375,99655.5,3428.46044921875,1.4969069957733154,617.4517822265625,97222.6640625,3262.808837890625,1.247560977935791,622.8263549804688,98496.4296875,3360.654296875,1.2502390146255493,2447537777,78473580551,36775716442,19984456169
2024-11-23,651.197265625,97777.28125,3396.223388671875,1.469007968902588,679.4188842773438,99014.6796875,3499.370849609375,1.6216150522232056,632.2477416992188,97232.890625,3317.65478515625,1.4275000095367432,633.5134887695312,99006.7421875,3331.6455078125,1.4690320491790771,3306614137,44414644677,38835184688,15468388183
2024-11-24,660.3175659179688,98013.8203125,3363.659912109375,1.4324109554290771,687.3417358398438,98647.1796875,3451.80224609375,1.5091010332107544,638.9230346679688,95788.078125,3288.430908203125,1.3082000017166138,651.197265625,97778.09375,3396.99951171875,1.468999981880188,3110188599,51712020623,27901454185,11863424377
2024-11-25,636.6397094726562,93102.296875,3413.5439453125,1.415423035621643,675.9611206054688,98935.03125,3545.27880859375,1.5359230041503906,627.268798828125,92642.9140625,3304.093994140625,1.3643269538879395,660.3167114257812,98033.4453125,3364.6015625,1.4324129819869995,2787672069,80909462490,51544793988,11517571350
2024-11-26,613.5872802734375,91985.3203125,3326.517333984375,1.4013229608535767,645.29296875,94991.75,3461.29296875,1.4565420150756836,600.9912719726562,90770.8125,3255.54296875,1.2948050498962402,636.6397094726562,93087.28125,3412.950927734375,1.4153670072555542,2637257322,91656519855,39902959158,9378581138
2024-11-27,644.948486328125,95962.53125,3657.249267578125,1.4728120565414429,646.851806640625,97361.1796875,3687.009033203125,1.5183700323104858,608.6214599609375,91778.6640625,3303.56787109375,1.3573460578918457,613.5872802734375,91978.140625,3326.029052734375,1.401311993598938,2393610865,71133452438,43383987191,7766481602
2024-11-28,654.3616333007812,95652.46875,3579.8115234375,1.5413429737091064,663.02197265625,96650.203125,3664.878173828125,1.5423699617385864,641.6170654296875,94677.3515625,3531.87060546875,1.4341830015182495,644.948486328125,95954.9453125,3656.609619140625,1.4728469848632812,2597378212,52260008261,32362724276,5820667101
2024-11-29,654.8097534179688,97461.5234375,3593.494384765625,1.7967309951782227,663.32470703125,98693.171875,3647.264404296875,1.8115309476852417,649.1632080078125,95407.8828125,3538.44677734375,1.5279079675674438,654.3617553710938,95653.953125,3579.91064453125,1.5413340330123901,2098059690,54968682476,27622629486,14734827154
2024-11-30,654.3291625976562,96449.0546875,3705.705322265625,1.94412100315094,676.9244384765625,97499.34375,3739.934814453125,1.954906940460205,648.8923950195312,96144.21875,3572.254150390625,1.7705539464950562,654.8097534179688,97468.8125,3593.59814453125,1.7967150211334229,2273610461,31634227866,30670867436,16537204319
2024-12-01,655.9324951171875,97279.7890625,3711.1650390625,2.320223093032837,664.2872924804688,97888.125,3747.455322265625,2.3396410942077637,646.5952758789062,95770.1875,3663.234130859375,1.8536369800567627,654.3291625976562,96461.3359375,3706.619873046875,1.9441059827804565,2055110342,36590695296,28018113530,18321198113
2024-12-02,647.594482421875,95865.3046875,3644.198486328125,2.7138049602508545,667.4237060546875,98152.6015625,3761.343017578125,2.8496809005737305,629.906005859375,94482.8671875,3557.252197265625,2.2438929080963135,655.9324951171875,97276.0078125,3710.495361328125,2.320741891860962,2641248821,72680784305,47284967570,51723383809
